Account_Name,Account_Type,Debit,Credit
Software Expense,Expense,259051,0
Salary Expense,Expense,196397,0
Rent Expense,Expense,50570,0
Electricity Expense,Expense,65694,0
Office Expense,Expense,68332,0
Rent Expense,Expense,280319,0
Rent Expense,Expense,239971,0
Rent Expense,Expense,216955,0
Office Expense,Expense,71438,0
Office Expense,Expense,65615,0
Software Expense,Expense,131681,0
Office Expense,Expense,34030,0
Travel Expense,Expense,161300,0
Software Expense,Expense,45207,0
Electricity Expense,Expense,279628,0
Electricity Expense,Expense,238316,0
Travel Expense,Expense,124059,0
Salary Expense,Expense,99130,0
Travel Expense,Expense,208756,0
Electricity Expense,Expense,35811,0
Rent Expense,Expense,107799,0
Travel Expense,Expense,20051,0
Electricity Expense,Expense,269956,0
Rent Expense,Expense,251122,0
Salary Expense,Expense,227948,0
Travel Expense,Expense,142272,0
Software Expense,Expense,164210,0
Office Expense,Expense,39337,0
Rent Expense,Expense,242614,0
Office Expense,Expense,73540,0
Software Expense,Expense,20964,0
Salary Expense,Expense,104605,0
Travel Expense,Expense,86575,0
Travel Expense,Expense,277859,0
Salary Expense,Expense,14070,0
Office Expense,Expense,152131,0
Salary Expense,Expense,157865,0
Electricity Expense,Expense,47949,0
Salary Expense,Expense,253487,0
Electricity Expense,Expense,159055,0
Office Expense,Expense,59557,0
Travel Expense,Expense,157514,0
Salary Expense,Expense,117957,0
Software Expense,Expense,83185,0
Salary Expense,Expense,20220,0
Office Expense,Expense,249657,0
Salary Expense,Expense,79607,0
Office Expense,Expense,207511,0
Rent Expense,Expense,240982,0
Rent Expense,Expense,298822,0
Rent Expense,Expense,190718,0
Rent Expense,Expense,221743,0
Electricity Expense,Expense,265633,0
Salary Expense,Expense,287681,0
Rent Expense,Expense,197263,0
Travel Expense,Expense,107664,0
Office Expense,Expense,271058,0
Electricity Expense,Expense,64426,0
Electricity Expense,Expense,129721,0
Salary Expense,Expense,9603,0
Software Expense,Expense,64694,0
Rent Expense,Expense,156682,0
Electricity Expense,Expense,72408,0
Software Expense,Expense,85615,0
Software Expense,Expense,239639,0
Electricity Expense,Expense,198183,0
Salary Expense,Expense,125260,0
Electricity Expense,Expense,94572,0
Rent Expense,Expense,263556,0
Salary Expense,Expense,15882,0
Rent Expense,Expense,5885,0
Travel Expense,Expense,13273,0
Rent Expense,Expense,28035,0
Office Expense,Expense,149262,0
Software Expense,Expense,60790,0
Salary Expense,Expense,157498,0
Rent Expense,Expense,128610,0
Travel Expense,Expense,21804,0
Office Expense,Expense,45261,0
Travel Expense,Expense,45848,0
Office Expense,Expense,239978,0
Software Expense,Expense,72558,0
Salary Expense,Expense,248511,0
Salary Expense,Expense,196472,0
Rent Expense,Expense,181347,0
Salary Expense,Expense,294573,0
Rent Expense,Expense,66688,0
Rent Expense,Expense,235715,0
Rent Expense,Expense,97098,0
Office Expense,Expense,220421,0
Salary Expense,Expense,263209,0
Office Expense,Expense,14163,0
Electricity Expense,Expense,8883,0
Electricity Expense,Expense,59002,0
Electricity Expense,Expense,197661,0
Rent Expense,Expense,190383,0
Software Expense,Expense,249710,0
Software Expense,Expense,207985,0
Software Expense,Expense,246008,0
Office Expense,Expense,231582,0
Travel Expense,Expense,133553,0
Office Expense,Expense,106562,0
Software Expense,Expense,222480,0
Rent Expense,Expense,65711,0
Software Expense,Expense,51358,0
Electricity Expense,Expense,50684,0
Electricity Expense,Expense,103362,0
Rent Expense,Expense,12010,0
Electricity Expense,Expense,120334,0
Travel Expense,Expense,147962,0
Salary Expense,Expense,85049,0
Electricity Expense,Expense,201760,0
Salary Expense,Expense,260562,0
Office Expense,Expense,136812,0
Office Expense,Expense,51161,0
Travel Expense,Expense,291427,0
Software Expense,Expense,268094,0
Salary Expense,Expense,250527,0
Software Expense,Expense,83296,0
Rent Expense,Expense,265911,0
Travel Expense,Expense,195099,0
Software Expense,Expense,246322,0
Salary Expense,Expense,281847,0
Office Expense,Expense,159737,0
Rent Expense,Expense,113162,0
Rent Expense,Expense,156956,0
Travel Expense,Expense,203380,0
Travel Expense,Expense,180754,0
Office Expense,Expense,259833,0
Software Expense,Expense,184859,0
Salary Expense,Expense,17575,0
Rent Expense,Expense,236950,0
Electricity Expense,Expense,117999,0
Electricity Expense,Expense,25353,0
Office Expense,Expense,258236,0
Rent Expense,Expense,157371,0
Travel Expense,Expense,178570,0
Office Expense,Expense,121840,0
Office Expense,Expense,43898,0
Salary Expense,Expense,22419,0
Salary Expense,Expense,103884,0
Salary Expense,Expense,216519,0
Salary Expense,Expense,53134,0
Software Expense,Expense,243853,0
Electricity Expense,Expense,127001,0
Salary Expense,Expense,164950,0
Office Expense,Expense,2024,0
Travel Expense,Expense,197104,0
Office Expense,Expense,217988,0
Rent Expense,Expense,139128,0
Rent Expense,Expense,13764,0
Electricity Expense,Expense,39080,0
Salary Expense,Expense,28946,0
Office Expense,Expense,131370,0
Travel Expense,Expense,291135,0
Electricity Expense,Expense,166795,0
Software Expense,Expense,169759,0
Rent Expense,Expense,295634,0
Travel Expense,Expense,198202,0
Office Expense,Expense,90815,0
Software Expense,Expense,253736,0
Salary Expense,Expense,29423,0
Electricity Expense,Expense,138921,0
Electricity Expense,Expense,98780,0
Software Expense,Expense,122669,0
Salary Expense,Expense,115440,0
Electricity Expense,Expense,295055,0
Electricity Expense,Expense,88281,0
Travel Expense,Expense,272567,0
Salary Expense,Expense,9954,0
Electricity Expense,Expense,26766,0
Software Expense,Expense,165160,0
Salary Expense,Expense,136986,0
Office Expense,Expense,225433,0
Rent Expense,Expense,284583,0
Office Expense,Expense,238848,0
Electricity Expense,Expense,98694,0
Software Expense,Expense,83187,0
Software Expense,Expense,21127,0
Travel Expense,Expense,102239,0
Salary Expense,Expense,89216,0
Salary Expense,Expense,151926,0
Office Expense,Expense,20766,0
Electricity Expense,Expense,190675,0
Rent Expense,Expense,79143,0
Travel Expense,Expense,287322,0
Rent Expense,Expense,175018,0
Rent Expense,Expense,219992,0
Electricity Expense,Expense,268085,0
Salary Expense,Expense,157503,0
Rent Expense,Expense,276781,0
Salary Expense,Expense,196605,0
Rent Expense,Expense,279044,0
Travel Expense,Expense,178442,0
Salary Expense,Expense,140357,0
Salary Expense,Expense,237899,0
Rent Expense,Expense,38430,0
Software Expense,Expense,197275,0
Electricity Expense,Expense,80019,0
Office Expense,Expense,289088,0
Rent Expense,Expense,62995,0
Rent Expense,Expense,72037,0
Rent Expense,Expense,281955,0
Software Expense,Expense,190764,0
Software Expense,Expense,184199,0
Salary Expense,Expense,251916,0
Software Expense,Expense,109331,0
Office Expense,Expense,164145,0
Rent Expense,Expense,120541,0
Salary Expense,Expense,160641,0
Electricity Expense,Expense,169975,0
Office Expense,Expense,30752,0
Electricity Expense,Expense,267865,0
Rent Expense,Expense,48292,0
Office Expense,Expense,35507,0
Salary Expense,Expense,205689,0
Office Expense,Expense,118956,0
Travel Expense,Expense,123900,0
Salary Expense,Expense,92875,0
Office Expense,Expense,244153,0
Travel Expense,Expense,48835,0
Rent Expense,Expense,284702,0
Software Expense,Expense,7022,0
Salary Expense,Expense,107782,0
Travel Expense,Expense,49726,0
Electricity Expense,Expense,252509,0
Office Expense,Expense,111099,0
Software Expense,Expense,6082,0
Rent Expense,Expense,299848,0
Salary Expense,Expense,209905,0
Electricity Expense,Expense,240196,0
Software Expense,Expense,134931,0
Travel Expense,Expense,40231,0
Software Expense,Expense,159093,0
Travel Expense,Expense,147004,0
Electricity Expense,Expense,9875,0
Office Expense,Expense,82219,0
Office Expense,Expense,256316,0
Office Expense,Expense,215037,0
Salary Expense,Expense,142242,0
Travel Expense,Expense,51127,0
Software Expense,Expense,93991,0
Salary Expense,Expense,116655,0
Rent Expense,Expense,66957,0
Salary Expense,Expense,297366,0
Travel Expense,Expense,91952,0
Travel Expense,Expense,135518,0
Office Expense,Expense,72250,0
Travel Expense,Expense,241126,0
Electricity Expense,Expense,76152,0
Travel Expense,Expense,40559,0
Rent Expense,Expense,209287,0
Rent Expense,Expense,118965,0
Office Expense,Expense,188181,0
Rent Expense,Expense,263470,0
Salary Expense,Expense,222733,0
Salary Expense,Expense,186838,0
Electricity Expense,Expense,220168,0
Electricity Expense,Expense,44739,0
Salary Expense,Expense,210056,0
Travel Expense,Expense,138989,0
Electricity Expense,Expense,262102,0
Rent Expense,Expense,62969,0
Office Expense,Expense,173020,0
Salary Expense,Expense,133577,0
Electricity Expense,Expense,253147,0
Software Expense,Expense,196814,0
Software Expense,Expense,9072,0
Office Expense,Expense,235611,0
Electricity Expense,Expense,159338,0
Salary Expense,Expense,70975,0
Electricity Expense,Expense,216417,0
Office Expense,Expense,18856,0
Rent Expense,Expense,108696,0
Electricity Expense,Expense,163085,0
Travel Expense,Expense,108642,0
Travel Expense,Expense,81842,0
Salary Expense,Expense,143503,0
Rent Expense,Expense,169433,0
Office Expense,Expense,272746,0
Electricity Expense,Expense,156799,0
Software Expense,Expense,243419,0
Electricity Expense,Expense,70477,0
Rent Expense,Expense,16600,0
Office Expense,Expense,199779,0
Travel Expense,Expense,278083,0
Office Expense,Expense,295154,0
Office Expense,Expense,299345,0
Software Expense,Expense,48474,0
Salary Expense,Expense,97801,0
Salary Expense,Expense,184075,0
Software Expense,Expense,286967,0
Travel Expense,Expense,162252,0
Salary Expense,Expense,198162,0
Salary Expense,Expense,213413,0
Office Expense,Expense,271230,0
Salary Expense,Expense,15625,0
Electricity Expense,Expense,249563,0
Software Expense,Expense,267963,0
Salary Expense,Expense,299865,0
Electricity Expense,Expense,21964,0
Rent Expense,Expense,60408,0
Salary Expense,Expense,224603,0
Office Expense,Expense,36738,0
Office Expense,Expense,181340,0
Travel Expense,Expense,218106,0
Electricity Expense,Expense,7387,0
Salary Expense,Expense,160213,0
Rent Expense,Expense,106859,0
Electricity Expense,Expense,246045,0
Office Expense,Expense,263038,0
Office Expense,Expense,21506,0
Rent Expense,Expense,279278,0
Office Expense,Expense,161710,0
Office Expense,Expense,163861,0
Electricity Expense,Expense,38017,0
Software Expense,Expense,56891,0
Software Expense,Expense,290279,0
Rent Expense,Expense,104312,0
Software Expense,Expense,175348,0
Software Expense,Expense,130740,0
Software Expense,Expense,24797,0
Electricity Expense,Expense,101438,0
Software Expense,Expense,169468,0
Office Expense,Expense,225243,0
Rent Expense,Expense,102705,0
Software Expense,Expense,167979,0
Software Expense,Expense,48164,0
Salary Expense,Expense,142209,0
Office Expense,Expense,140563,0
Software Expense,Expense,80217,0
Travel Expense,Expense,86929,0
Salary Expense,Expense,248914,0
Software Expense,Expense,214376,0
Office Expense,Expense,232732,0
Software Expense,Expense,92741,0
Rent Expense,Expense,273525,0
Travel Expense,Expense,46934,0
Salary Expense,Expense,150953,0
Travel Expense,Expense,146300,0
Rent Expense,Expense,256453,0
Office Expense,Expense,153168,0
Rent Expense,Expense,185685,0
Electricity Expense,Expense,248303,0
Travel Expense,Expense,207112,0
Travel Expense,Expense,152213,0
Electricity Expense,Expense,203310,0
Salary Expense,Expense,63853,0
Electricity Expense,Expense,258315,0
Rent Expense,Expense,252706,0
Office Expense,Expense,289569,0
Office Expense,Expense,43315,0
Salary Expense,Expense,289892,0
Office Expense,Expense,138663,0
Office Expense,Expense,7123,0
Electricity Expense,Expense,286831,0
Office Expense,Expense,123625,0
Rent Expense,Expense,143129,0
Rent Expense,Expense,189611,0
Salary Expense,Expense,87706,0
Rent Expense,Expense,140215,0
Software Expense,Expense,94430,0
Office Expense,Expense,269866,0
Software Expense,Expense,59954,0
Rent Expense,Expense,155765,0
Electricity Expense,Expense,233750,0
Office Expense,Expense,120299,0
Electricity Expense,Expense,164087,0
Travel Expense,Expense,57036,0
Travel Expense,Expense,129124,0
Electricity Expense,Expense,253516,0
Office Expense,Expense,248004,0
Electricity Expense,Expense,95018,0
Salary Expense,Expense,80570,0
Rent Expense,Expense,133398,0
Electricity Expense,Expense,265503,0
Electricity Expense,Expense,156318,0
Software Expense,Expense,239069,0
Rent Expense,Expense,139937,0
Software Expense,Expense,220715,0
Software Expense,Expense,172626,0
Travel Expense,Expense,133481,0
Electricity Expense,Expense,298580,0
Travel Expense,Expense,48517,0
Software Expense,Expense,147930,0
Software Expense,Expense,239714,0
Travel Expense,Expense,25747,0
Rent Expense,Expense,116017,0
Travel Expense,Expense,43513,0
Salary Expense,Expense,21830,0
Software Expense,Expense,204694,0
Salary Expense,Expense,138793,0
Rent Expense,Expense,138017,0
Rent Expense,Expense,208758,0
Rent Expense,Expense,115907,0
Travel Expense,Expense,169142,0
Travel Expense,Expense,45628,0
Electricity Expense,Expense,94345,0
Software Expense,Expense,255141,0
Software Expense,Expense,294735,0
Office Expense,Expense,150837,0
Salary Expense,Expense,155323,0
Rent Expense,Expense,96392,0
Electricity Expense,Expense,250051,0
Travel Expense,Expense,128779,0
Software Expense,Expense,207313,0
Rent Expense,Expense,187782,0
Travel Expense,Expense,150853,0
Salary Expense,Expense,282224,0
Travel Expense,Expense,71725,0
Software Expense,Expense,85701,0
Rent Expense,Expense,139937,0
Salary Expense,Expense,132239,0
Office Expense,Expense,283841,0
Travel Expense,Expense,163534,0
Electricity Expense,Expense,158439,0
Travel Expense,Expense,160630,0
Travel Expense,Expense,288272,0
Electricity Expense,Expense,74000,0
Rent Expense,Expense,57657,0
Salary Expense,Expense,107155,0
Electricity Expense,Expense,218029,0
Travel Expense,Expense,148272,0
Office Expense,Expense,226626,0
Salary Expense,Expense,31153,0
Office Expense,Expense,12579,0
Travel Expense,Expense,57351,0
Office Expense,Expense,211538,0
Office Expense,Expense,234239,0
Software Expense,Expense,101471,0
Travel Expense,Expense,130687,0
Rent Expense,Expense,43094,0
Travel Expense,Expense,49890,0
Software Expense,Expense,243223,0
Travel Expense,Expense,280169,0
Rent Expense,Expense,237429,0
Rent Expense,Expense,227694,0
Office Expense,Expense,6759,0
Travel Expense,Expense,73373,0
Office Expense,Expense,231298,0
Office Expense,Expense,12586,0
Office Expense,Expense,272955,0
Software Expense,Expense,166951,0
Office Expense,Expense,140685,0
Rent Expense,Expense,3252,0
Electricity Expense,Expense,142064,0
Electricity Expense,Expense,37016,0
Rent Expense,Expense,196631,0
Office Expense,Expense,53740,0
Electricity Expense,Expense,118061,0
Travel Expense,Expense,163721,0
Electricity Expense,Expense,37891,0
Salary Expense,Expense,92154,0
Electricity Expense,Expense,156392,0
Electricity Expense,Expense,171538,0
Electricity Expense,Expense,183736,0
Rent Expense,Expense,46350,0
Software Expense,Expense,226903,0
Office Expense,Expense,96798,0
Electricity Expense,Expense,82580,0
Software Expense,Expense,115838,0
Travel Expense,Expense,27802,0
Travel Expense,Expense,175859,0
Software Expense,Expense,246668,0
Software Expense,Expense,291981,0
Electricity Expense,Expense,189555,0
Office Expense,Expense,133384,0
Travel Expense,Expense,64012,0
Software Expense,Expense,255009,0
Software Expense,Expense,142388,0
Rent Expense,Expense,146586,0
Electricity Expense,Expense,239873,0
Software Expense,Expense,198684,0
Travel Expense,Expense,258437,0
Salary Expense,Expense,95158,0
Travel Expense,Expense,216621,0
Rent Expense,Expense,278951,0
Salary Expense,Expense,13455,0
Software Expense,Expense,287247,0
Software Expense,Expense,249142,0
Electricity Expense,Expense,157147,0
Office Expense,Expense,297868,0
Software Expense,Expense,53515,0
Rent Expense,Expense,20820,0
Office Expense,Expense,10484,0
Salary Expense,Expense,289900,0
Electricity Expense,Expense,248820,0
Travel Expense,Expense,6484,0
Software Expense,Expense,69950,0
Office Expense,Expense,31532,0
Travel Expense,Expense,222791,0
Salary Expense,Expense,223277,0
Electricity Expense,Expense,297748,0
Rent Expense,Expense,85538,0
Electricity Expense,Expense,25147,0
Software Expense,Expense,154382,0
Software Expense,Expense,232646,0
Office Expense,Expense,207392,0
Travel Expense,Expense,91787,0
Travel Expense,Expense,115216,0
Salary Expense,Expense,43680,0
Rent Expense,Expense,262265,0
Travel Expense,Expense,219821,0
Rent Expense,Expense,211084,0
Office Expense,Expense,213185,0
Travel Expense,Expense,188962,0
Rent Expense,Expense,42219,0
Salary Expense,Expense,12330,0
Travel Expense,Expense,101647,0
Electricity Expense,Expense,204017,0
Salary Expense,Expense,211688,0
Travel Expense,Expense,75174,0
Rent Expense,Expense,250952,0
Office Expense,Expense,166525,0
Salary Expense,Expense,191063,0
Software Expense,Expense,180436,0
Salary Expense,Expense,87845,0
Travel Expense,Expense,213398,0
Rent Expense,Expense,213267,0
Software Expense,Expense,263155,0
Electricity Expense,Expense,8098,0
Electricity Expense,Expense,243380,0
Travel Expense,Expense,53252,0
Travel Expense,Expense,180660,0
Travel Expense,Expense,66152,0
Rent Expense,Expense,262641,0
Software Expense,Expense,195953,0
Salary Expense,Expense,273969,0
Office Expense,Expense,39837,0
Travel Expense,Expense,162667,0
Salary Expense,Expense,187394,0
Office Expense,Expense,164372,0
Rent Expense,Expense,43571,0
Electricity Expense,Expense,181058,0
Travel Expense,Expense,129842,0
Rent Expense,Expense,297821,0
Salary Expense,Expense,99352,0
Rent Expense,Expense,264001,0
Travel Expense,Expense,234003,0
Office Expense,Expense,16438,0
Rent Expense,Expense,169030,0
Electricity Expense,Expense,20392,0
Salary Expense,Expense,8480,0
Salary Expense,Expense,91272,0
Office Expense,Expense,94914,0
Rent Expense,Expense,31701,0
Software Expense,Expense,157911,0
Software Expense,Expense,137033,0
Electricity Expense,Expense,234330,0
Office Expense,Expense,150272,0
Salary Expense,Expense,64383,0
Salary Expense,Expense,165957,0
Electricity Expense,Expense,62676,0
Rent Expense,Expense,4631,0
Salary Expense,Expense,224501,0
Travel Expense,Expense,44706,0
Salary Expense,Expense,36653,0
Office Expense,Expense,9284,0
Rent Expense,Expense,111640,0
Travel Expense,Expense,151499,0
Rent Expense,Expense,257617,0
Rent Expense,Expense,26106,0
Office Expense,Expense,58765,0
Office Expense,Expense,10985,0
Electricity Expense,Expense,241818,0
Software Expense,Expense,44318,0
Salary Expense,Expense,270714,0
Office Expense,Expense,21880,0
Rent Expense,Expense,188725,0
Electricity Expense,Expense,136618,0
Travel Expense,Expense,247423,0
Salary Expense,Expense,267475,0
Travel Expense,Expense,152425,0
Salary Expense,Expense,103663,0
Electricity Expense,Expense,33927,0
Electricity Expense,Expense,205480,0
Rent Expense,Expense,65005,0
Rent Expense,Expense,122145,0
Salary Expense,Expense,54219,0
Electricity Expense,Expense,215431,0
Travel Expense,Expense,168517,0
Rent Expense,Expense,232903,0
Office Expense,Expense,189442,0
Office Expense,Expense,133306,0
Software Expense,Expense,252964,0
Electricity Expense,Expense,257474,0
Travel Expense,Expense,111246,0
Salary Expense,Expense,197594,0
Software Expense,Expense,108664,0
Rent Expense,Expense,61583,0
Salary Expense,Expense,100990,0
Office Expense,Expense,222223,0
Salary Expense,Expense,10051,0
Office Expense,Expense,170048,0
Electricity Expense,Expense,79382,0
Software Expense,Expense,271906,0
Travel Expense,Expense,98125,0
Electricity Expense,Expense,288753,0
Salary Expense,Expense,247867,0
Rent Expense,Expense,210256,0
Office Expense,Expense,29370,0
Salary Expense,Expense,111061,0
Software Expense,Expense,108282,0
Software Expense,Expense,118875,0
Electricity Expense,Expense,76494,0
Office Expense,Expense,211597,0
Software Expense,Expense,88320,0
Office Expense,Expense,265622,0
Office Expense,Expense,137800,0
Electricity Expense,Expense,244069,0
Electricity Expense,Expense,194524,0
Electricity Expense,Expense,10057,0
Software Expense,Expense,82304,0
Travel Expense,Expense,231880,0
Rent Expense,Expense,95065,0
Rent Expense,Expense,166017,0
Travel Expense,Expense,194777,0
Rent Expense,Expense,6343,0
Salary Expense,Expense,3389,0
Salary Expense,Expense,142859,0
Rent Expense,Expense,199476,0
Software Expense,Expense,119081,0
Salary Expense,Expense,65716,0
Rent Expense,Expense,131289,0
Travel Expense,Expense,35058,0
Software Expense,Expense,69462,0
Software Expense,Expense,145004,0
Salary Expense,Expense,110059,0
Salary Expense,Expense,137116,0
Electricity Expense,Expense,220200,0
Electricity Expense,Expense,114136,0
Travel Expense,Expense,89645,0
Travel Expense,Expense,32341,0
Software Expense,Expense,166502,0
Software Expense,Expense,30048,0
Electricity Expense,Expense,116373,0
Electricity Expense,Expense,98881,0
Salary Expense,Expense,23559,0
Salary Expense,Expense,99036,0
Office Expense,Expense,229159,0
Software Expense,Expense,248360,0
Rent Expense,Expense,290986,0
Electricity Expense,Expense,228884,0
Electricity Expense,Expense,14491,0
Office Expense,Expense,243055,0
Salary Expense,Expense,162996,0
Travel Expense,Expense,46637,0
Electricity Expense,Expense,61639,0
Travel Expense,Expense,153332,0
Electricity Expense,Expense,2043,0
Rent Expense,Expense,20496,0
Rent Expense,Expense,127708,0
Office Expense,Expense,294744,0
Electricity Expense,Expense,146158,0
Salary Expense,Expense,230618,0
Office Expense,Expense,269495,0
Office Expense,Expense,220708,0
Salary Expense,Expense,273187,0
Travel Expense,Expense,146489,0
Rent Expense,Expense,163842,0
Rent Expense,Expense,151140,0
Rent Expense,Expense,230777,0
Office Expense,Expense,139528,0
Office Expense,Expense,158168,0
Salary Expense,Expense,81981,0
Rent Expense,Expense,197885,0
Office Expense,Expense,108121,0
Travel Expense,Expense,134342,0
Electricity Expense,Expense,185404,0
Software Expense,Expense,16297,0
Salary Expense,Expense,135954,0
Software Expense,Expense,292725,0
Electricity Expense,Expense,77544,0
Office Expense,Expense,206426,0
Office Expense,Expense,75215,0
Salary Expense,Expense,30136,0
Office Expense,Expense,11779,0
Electricity Expense,Expense,237595,0
Rent Expense,Expense,276300,0
Salary Expense,Expense,173361,0
Software Expense,Expense,45835,0
Salary Expense,Expense,213406,0
Travel Expense,Expense,249905,0
Salary Expense,Expense,151531,0
Office Expense,Expense,284629,0
Rent Expense,Expense,100674,0
Travel Expense,Expense,21254,0
Salary Expense,Expense,197335,0
Office Expense,Expense,126189,0
Electricity Expense,Expense,242851,0
Office Expense,Expense,1733,0
Software Expense,Expense,260693,0
Software Expense,Expense,139901,0
Travel Expense,Expense,143674,0
Salary Expense,Expense,270698,0
Software Expense,Expense,25071,0
Electricity Expense,Expense,110510,0
Electricity Expense,Expense,168551,0
Office Expense,Expense,230487,0
Software Expense,Expense,151569,0
Office Expense,Expense,247705,0
Travel Expense,Expense,15488,0
Travel Expense,Expense,85461,0
Office Expense,Expense,134311,0
Software Expense,Expense,45885,0
Travel Expense,Expense,174399,0
Electricity Expense,Expense,107062,0
Electricity Expense,Expense,285420,0
Electricity Expense,Expense,26078,0
Electricity Expense,Expense,26566,0
Office Expense,Expense,260470,0
Salary Expense,Expense,257752,0
Software Expense,Expense,88256,0
Rent Expense,Expense,38507,0
Salary Expense,Expense,40061,0
Travel Expense,Expense,43348,0
Travel Expense,Expense,37838,0
Software Expense,Expense,119712,0
Rent Expense,Expense,71791,0
Software Expense,Expense,169475,0
Travel Expense,Expense,228854,0
Electricity Expense,Expense,59021,0
Office Expense,Expense,59601,0
Travel Expense,Expense,1115,0
Office Expense,Expense,267799,0
Electricity Expense,Expense,71226,0
Software Expense,Expense,65202,0
Travel Expense,Expense,27825,0
Office Expense,Expense,124134,0
Electricity Expense,Expense,299587,0
Salary Expense,Expense,210816,0
Salary Expense,Expense,261054,0
Electricity Expense,Expense,297383,0
Electricity Expense,Expense,51878,0
Electricity Expense,Expense,47706,0
Rent Expense,Expense,213918,0
Office Expense,Expense,272285,0
Software Expense,Expense,185097,0
Office Expense,Expense,48914,0
Rent Expense,Expense,117511,0
Office Expense,Expense,248404,0
Office Expense,Expense,154408,0
Rent Expense,Expense,43920,0
Travel Expense,Expense,255892,0
Electricity Expense,Expense,213584,0
Office Expense,Expense,253772,0
Travel Expense,Expense,1553,0
Rent Expense,Expense,242911,0
Salary Expense,Expense,166624,0
Rent Expense,Expense,245501,0
Electricity Expense,Expense,120020,0
Salary Expense,Expense,105199,0
Software Expense,Expense,162267,0
Rent Expense,Expense,118530,0
Travel Expense,Expense,35432,0
Rent Expense,Expense,36076,0
Rent Expense,Expense,194714,0
Travel Expense,Expense,122990,0
Salary Expense,Expense,183335,0
Salary Expense,Expense,266260,0
Travel Expense,Expense,254820,0
Rent Expense,Expense,265440,0
Office Expense,Expense,219733,0
Travel Expense,Expense,191419,0
Salary Expense,Expense,178893,0
Software Expense,Expense,95597,0
Electricity Expense,Expense,53755,0
Salary Expense,Expense,257965,0
Rent Expense,Expense,204257,0
Office Expense,Expense,78428,0
Salary Expense,Expense,69998,0
Software Expense,Expense,153549,0
Electricity Expense,Expense,119471,0
Office Expense,Expense,158170,0
Salary Expense,Expense,86829,0
Electricity Expense,Expense,299325,0
Salary Expense,Expense,179114,0
Travel Expense,Expense,189659,0
Travel Expense,Expense,225701,0
Salary Expense,Expense,225882,0
Electricity Expense,Expense,53854,0
Electricity Expense,Expense,59376,0
Salary Expense,Expense,33169,0
Electricity Expense,Expense,255656,0
Software Expense,Expense,245812,0
Salary Expense,Expense,83895,0
Software Expense,Expense,65019,0
Travel Expense,Expense,94313,0
Salary Expense,Expense,293013,0
Office Expense,Expense,253557,0
Software Expense,Expense,127885,0
Salary Expense,Expense,265760,0
Electricity Expense,Expense,249329,0
Salary Expense,Expense,131920,0
Software Expense,Expense,84756,0
Office Expense,Expense,195296,0
Salary Expense,Expense,237062,0
Salary Expense,Expense,224738,0
Electricity Expense,Expense,110651,0
Office Expense,Expense,151196,0
Travel Expense,Expense,19032,0
Electricity Expense,Expense,214110,0
Office Expense,Expense,267246,0
Rent Expense,Expense,26826,0
Electricity Expense,Expense,33797,0
Salary Expense,Expense,15437,0
Salary Expense,Expense,20351,0
Office Expense,Expense,111986,0
Rent Expense,Expense,111376,0
Software Expense,Expense,251456,0
Software Expense,Expense,46586,0
Office Expense,Expense,19185,0
Rent Expense,Expense,274034,0
Rent Expense,Expense,257879,0
Office Expense,Expense,86837,0
Electricity Expense,Expense,91985,0
Software Expense,Expense,72924,0
Electricity Expense,Expense,130078,0
Software Expense,Expense,157474,0
Office Expense,Expense,213413,0
Rent Expense,Expense,174626,0
Software Expense,Expense,61083,0
Rent Expense,Expense,104206,0
Software Expense,Expense,134323,0
Electricity Expense,Expense,110608,0
Salary Expense,Expense,163530,0
Rent Expense,Expense,295470,0
Electricity Expense,Expense,177273,0
Travel Expense,Expense,26905,0
Rent Expense,Expense,177331,0
Electricity Expense,Expense,176437,0
Software Expense,Expense,123230,0
Software Expense,Expense,63707,0
Software Expense,Expense,103566,0
Electricity Expense,Expense,33344,0
Travel Expense,Expense,140076,0
Rent Expense,Expense,150414,0
Travel Expense,Expense,274248,0
Office Expense,Expense,269341,0
Rent Expense,Expense,80455,0
Electricity Expense,Expense,107305,0
Software Expense,Expense,51578,0
Salary Expense,Expense,72260,0
Travel Expense,Expense,188568,0
Electricity Expense,Expense,122570,0
Travel Expense,Expense,102306,0
Office Expense,Expense,129900,0
Travel Expense,Expense,292097,0
Electricity Expense,Expense,62268,0
Rent Expense,Expense,126474,0
Software Expense,Expense,89315,0
Electricity Expense,Expense,200843,0
Travel Expense,Expense,154064,0
Salary Expense,Expense,29787,0
Travel Expense,Expense,25499,0
Office Expense,Expense,106123,0
Office Expense,Expense,69592,0
Rent Expense,Expense,192165,0
Salary Expense,Expense,277977,0
Salary Expense,Expense,40890,0
Electricity Expense,Expense,33988,0
Salary Expense,Expense,149078,0
Salary Expense,Expense,26143,0
Electricity Expense,Expense,246283,0
Office Expense,Expense,122356,0
Rent Expense,Expense,47742,0
Salary Expense,Expense,38589,0
Salary Expense,Expense,226538,0
Software Expense,Expense,265278,0
Software Expense,Expense,255049,0
Salary Expense,Expense,14905,0
Software Expense,Expense,76605,0
Rent Expense,Expense,269708,0
Electricity Expense,Expense,186445,0
Electricity Expense,Expense,131580,0
Office Expense,Expense,99752,0
Software Expense,Expense,222568,0
Office Expense,Expense,283270,0
Office Expense,Expense,118616,0
Electricity Expense,Expense,20829,0
Software Expense,Expense,36765,0
Rent Expense,Expense,203642,0
